Genus	P60	P14	P54	P86	P68	P05	P15	P16	P52	P44	P58	P42	P85	P41	P19	P43	P62	P33	P76	P73	P61	P20	P26	P37	P69	P25	P50	P83	P56	P79	P57	P66	P78	P81	P80	P72	P49	P67	P46	P82	P75
Erwinia	4.7122282304659e-07	3.38351428299898e-07	0	0	0	4.59269783262631e-08	0	4.0497905556467e-07	0	0	2.41245363851692e-07	0	0	7.61727548693045e-07	0	5.64912548222315e-08	1.13374419479172e-06	0	1.9187793070621e-07	7.27896283735277e-08	0	0	1.5212377224382e-06	0	4.04886787311278e-07	0	0	0	0	6.22586732587428e-07	1.97072454714957e-08	0	1.48650418374556e-06	0	1.07009618461774e-06	5.71308612616958e-08	0	6.67097019879932e-08	1.41244252032911e-06	5.35511243403391e-07	0
Erysipelothrix	0	0	0	0	0	0	0	0	0	0	5.91913930892537e-06	0	0	0	0	0	3.17366998388248e-07	0	2.98873534933326e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00593123939086e-06	1.68071804634062e-06
Escherichia	0.0484702350411805	0.0194612111839652	0.000144845183931245	1.72567335874266e-05	9.57283297221095e-05	0.000467462415818166	0.000137975401320299	0.0106533618396676	0.0013314742601201	0.00186470209779506	0.00240012098921489	0.00221334025427886	0.00174229782206851	0.0124360766088275	5.50218712294304e-05	0.000226661290856166	0.000893452798203378	0.00181908392578905	0.000123997796131245	0.0183060567065789	0.00112278245327631	0.000174793206629	0.00347843051965211	0.00294413178764944	0.0048816274544338	0.00124245880253544	0.0144135817666175	0.00125251974389763	0.000566390990971716	0.00370091226148902	0.000939863772276573	0.000803561336501101	0.0183967292076723	0.00386769408896386	0.0258748589575243	0.00589746652241051	0.00437619788781244	0.000189334114702404	0.00887667932929109	0.00245114907586884	0.00011124830262477
Ethanoligenens	2.50610561125324e-07	1.76114926492525e-05	1.42058710199701e-05	7.3543837162904e-07	4.24659955370006e-07	2.32505327776707e-07	0	4.58720250993657e-07	0	1.65957468830411e-06	1.84300886860385e-06	1.27062018911169e-07	1.28926361330584e-07	0	2.7157707035998e-06	2.17205259010863e-06	3.5477891250341e-07	4.87572496972794e-07	7.04652069729146e-07	6.75435290312915e-08	2.68865188246632e-06	3.15911895391372e-06	1.45187955763527e-06	3.02502137880472e-06	7.97466985342578e-08	6.01626799636605e-07	2.24126182387522e-06	3.4306682566037e-06	0	1.0721632012738e-05	0	1.75200754075295e-05	9.13224245860933e-07	3.67555206381268e-07	3.39377483310741e-06	2.8516217534564e-06	3.52996613277108e-05	1.18030059821522e-06	8.45223710263674e-07	6.29418639621371e-06	2.86838411967725e-08
Eubacterium	0.00582504092847674	0.00735358030196979	0.00393390087443312	0.0186117955637425	0.0045368785171313	0.00393516501681521	0.00351315717952302	0.00314123940094371	0.00437418399396474	0.00927373559123307	0.0229533237665606	0.0109492544050223	0.00432351784249871	0.00208952962613481	0.00496191899571569	0.00124140186954354	0.00885136764321219	0.0144502486491516	0.0496218789538169	0.0121301171702523	0.00873246475535029	0.00680281483818609	0.0168092473486416	0.0259145658752335	0.00485191112267049	0.00181206879566286	0.0255363038458179	0.00583679173110387	0.00820958215951385	0.00577683957944105	0.0136450760559687	0.00260454993895936	0.012797845712586	0.00784263331084575	0.0335014759140783	0.0023613053817533	0.012938169753776	0.0226006982015002	0.00407260044798532	0.00380058651383263	0.00457047679630532
Exiguobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium	0.00546675969336135	0.00450364287407287	0.0118776105162505	0.00562530212836213	0.014923996754636	0.009259946446178	0.0438215845653508	0.00111275550796649	0.0129089954119149	0.00997825420225096	0.0179388956269194	0.00290878607811615	0.00489324070028426	0.00709171598073863	0.0265208465984109	0.00609846290974998	0.0391986141193225	0.00636471647851545	0.0765404632989148	0.0747485942551048	0.0155631890620633	0.0150354274199672	0.0179785891468609	0.0166519136570068	0.0240673508399654	0.00760415372338785	0.0864097044531422	0.00339217157694643	0.00630183322916369	0.0306743938059063	0.00158985146102338	0.00392083474237943	0.0253370404126972	0.0121452931660044	0.00926616321893655	0.0165850995716076	0.00308492009278739	0.165051608718314	0.00748155842344002	0.0449251825830488	0.0115083583956666
Ferrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07538006874312e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Filifactor	3.15510689007382e-07	7.77247056669368e-07	0	1.06313754713883e-07	4.85610908033577e-08	0	3.20412463764598e-08	1.82967367283751e-07	2.55228595857655e-06	1.66460435462629e-06	9.04237871608578e-07	8.69382232153799e-08	5.23723101798171e-07	3.37850411740653e-08	0	7.67162388824242e-06	4.26643547283835e-07	1.19477224483424e-07	3.18548595226743e-07	0	0	0	0	5.16912296531798e-07	1.04697156144588e-06	1.01266326693534e-07	1.45045387050818e-05	0	9.60250935894024e-08	5.52495126035407e-07	1.11643837136194e-06	1.66520350954876e-06	7.69838651140786e-07	2.20725127433603e-06	0	1.6592260770684e-07	7.5074749850053e-08	0	6.68544686188839e-08	1.01881297962811e-07	0
Finegoldia	4.81178108379288e-07	1.40129613919332e-07	5.25203144224835e-07	1.66066729077525e-06	2.04092893207936e-07	9.07337864494467e-08	3.68155815779325e-07	2.21169108205793e-07	0	8.74851405007055e-08	3.37411859496175e-06	4.57273342394177e-08	1.27683034911189e-06	0	2.60790690689901e-07	0	1.06760192886711e-06	2.6050886832263e-06	2.19121091638946e-07	2.82512243190548e-06	1.44758351780837e-06	3.36266316721008e-07	8.37772746852497e-06	3.65774675778923e-06	1.13782941989168e-06	2.26458322426433e-07	0	1.83184035093533e-07	3.86321095283719e-07	7.08320414211278e-06	6.46302203922662e-07	6.57809641368815e-07	5.99082050091333e-06	1.49952928908133e-06	9.43146719542952e-07	1.25199062493911e-07	8.39083617689522e-06	3.50789728671768e-07	6.0880574563206e-07	1.89881529762662e-07	4.17920481952976e-07
Flavobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fluviicola	0	0	2.5322551309804e-05	0	0	5.9521363910837e-07	1.56040869853359e-06	0	1.51307018414491e-06	0	2.97334262015571e-07	2.17021928300276e-06	0	0	0	3.08442251329384e-07	8.9497493545486e-07	0	0	0	3.19458602800172e-07	0	0	0	1.72412362231065e-05	0	0	0	0	0	0	0	6.06710141991673e-07	3.36511692328796e-07	0	0	0	3.16203987423088e-07	3.15550185165105e-07	0	0
Fusobacterium	4.47946060743129e-05	4.64858263138443e-06	1.27131978476708e-05	8.25040748311131e-06	0.000294346641491077	0.00400952211231522	0.0124182249903299	0.046377580124949	1.65639492501731e-06	1.30211759880229e-05	3.62582833945056e-06	0.00307589674460307	2.82915229356822e-05	0.00626339570080999	2.79700895560965e-06	2.48126926866824e-05	5.40308360223505e-06	3.13622146994379e-05	1.06359716216572e-05	2.33722137162598e-05	6.69447525301359e-06	9.09068731616112e-06	0.000117022546408065	1.10670048524865e-05	3.99565500269385e-06	0.00803747183118514	2.52556964050638e-05	3.79028169392586e-05	4.43470074440956e-06	0.0305574905171317	0.000130805171829801	5.18624955626973e-06	0.000127128504205772	5.00677133588193e-06	8.707691780664e-05	4.60889739122941e-05	1.24438844733183e-05	0.000201734385809462	0.00130311568516405	4.6935492998754e-06	0.000160961777031564
Gallibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gardnerella	3.25336225395959e-08	0	0	0	0	3.01832474192885e-08	0	1.64724908715773e-07	1.53455393929504e-07	0	0	3.14433393654414e-08	0	0	0	0	0	2.95378605333079e-08	0	0	0	0	0	0	0	5.90316132889534e-07	6.84603611656433e-08	0	0	0	0	0	0	1.61784467465767e-06	0	6.93187783308576e-08	0	4.81040548818085e-07	0	0	0
Gemella	1.10323615300062e-06	3.19944408796469e-07	8.20242971229007e-06	3.30843852991258e-06	1.56110615995254e-06	2.26775455525629e-06	4.65261960417992e-06	7.89246190959232e-06	3.45384433664632e-06	1.1237037029141e-06	7.19858647497576e-06	1.51903529711315e-06	6.69636869529245e-06	2.22710587246592e-06	1.21509392809487e-06	1.66301956642523e-05	4.56198927729775e-06	1.61586882538415e-05	5.25868745579673e-06	1.23208215804865e-05	6.6594923299287e-06	3.9660226178938e-06	1.64427359851272e-06	8.68310832707293e-06	2.75014735698692e-06	2.59222302250252e-06	9.6410206073431e-06	5.56745486911378e-06	4.42851573291321e-07	4.85107911582127e-06	3.56201873299962e-06	1.8435747385697e-06	1.96025881144788e-05	3.59561038956591e-06	7.43810835735421e-05	2.16802060168253e-06	1.11037107092661e-05	9.09235148909276e-07	2.36677019856264e-06	1.5283684288022e-05	7.62716093067542e-06
Geobacillus	0	0	0	0	0	0	0	0	0	0	1.17060733076996e-07	0	0	0	0	0	0	0	0	0	0	0	0	3.62109215221957e-07	1.47562788626383e-07	0	0	0	0	0	0	0	0	0	4.82473212186851e-07	0	0	0	0	0	0
Geobacter	0	0	0	0	7.79920549266048e-08	0	0	0	0	0	2.34737575275451e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16057878188274e-07	3.47522230358045e-08	0	0
Gloeobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82467921134556e-07	0	0	0	0	0	0	3.89963770239031e-07	0	0	0	0	0	0	0	0	1.16675027306091e-06	0	0	0	3.8070943032813e-07	0	0	0	0
Gramella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Granulibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68187733935911e-07	0	0
Granulicatella	9.2437547635951e-07	5.12059028694287e-07	2.20670731572579e-07	2.7405257131404e-07	5.43800252238413e-07	2.70561059445214e-06	6.43605624548729e-07	6.78803542576239e-06	1.55838457774457e-06	7.50117783686751e-07	1.50673763778698e-06	6.28808652414279e-07	1.75753604829299e-06	1.52621476402658e-06	4.68363004830784e-07	4.8587355994933e-06	1.42516132238195e-06	2.30902606040569e-06	2.27248157879488e-06	5.27328866970452e-06	2.2830748033331e-06	1.43484520786493e-06	9.55301291161446e-07	2.32197650351765e-06	3.45591882203311e-06	4.8414758156013e-07	1.02744427295949e-06	5.00538733377577e-06	8.42905454427908e-07	1.31912186338577e-06	2.55629545031671e-06	5.98598567075613e-07	1.43655186619762e-06	1.92373515533177e-06	5.07346970471469e-06	1.67513108482551e-06	5.67746136896419e-07	1.69721745918699e-06	1.19435519294251e-06	2.50827488444717e-06	1.2503550374104e-06
Haemophilus	0.00709594151881743	5.6941420194866e-06	1.7804706964755e-05	5.96103525396368e-05	0.000122185111152612	0.00123218042530796	6.84671531278734e-05	0.000180566205736167	0.00139973184207102	0.000224151379082403	0.000487955070388436	1.35305670364876e-05	8.77726587074348e-05	2.18585854554566e-05	0.000230946573342347	0.0090680217274971	2.41819869179816e-06	0.000598108506198215	0.00178851194899932	0.00910655627687916	0.000779258107655957	0.000587000191552624	0.000138500343013968	0.000129712270696205	0.000606983741820107	0.000116620785865906	0.000331543661594032	0.0140134836315101	4.4406573439925e-06	4.52665330963638e-05	0.00259808742637468	0.000171054804173015	1.02392532038427e-05	0.000702028068874324	0.000577464255698127	0.000453104753537645	4.62886095751725e-05	0.000593016895448418	9.76719015303723e-05	0.00117555789362306	2.4217597276348e-05
Halanaerobium	0	0	0	0	0	0	0	0	0	0	4.24763231450816e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haloplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter	2.68661238057299e-08	0	7.3211208371604e-07	0	0	1.23845557003738e-07	0	0	1.75938393505223e-07	1.89212048059665e-07	2.66314878904203e-07	8.78482729370091e-08	0	0	0	1.53913299066559e-08	1.48275299920004e-07	1.06170984675471e-07	1.63255166559904e-06	1.54584159226255e-07	8.56962084838808e-07	7.38705346673053e-08	2.57963790889225e-08	2.73870209171695e-07	0	0	1.50312170223967e-08	1.58703448805631e-08	0	0	0	2.07714636400187e-07	3.51553562181192e-07	0	1.74797882218726e-06	0	2.17595813156641e-07	6.27446711785322e-08	0	6.36643500900985e-07	0
Heliobacterium	0	0	0	0	0	0	0	0	5.81950070824967e-07	7.30164441871273e-07	5.71796657722252e-07	0	3.0248107850637e-07	0	0	0	0	2.80041639286938e-07	2.87918922608787e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26397946248265e-06	0	0	5.99874043247806e-07	0	0	0	5.56107829688136e-07	0
Herbaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5065245617699e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Herminiimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Histophilus	1.83303724708809e-05	4.80220487290207e-07	0	0	3.78242256528288e-07	9.4478355414027e-07	4.35927283470668e-05	2.76461385257241e-08	1.45302771652012e-05	0	3.71667827519464e-06	3.690849120753e-06	1.35594966226993e-07	0	6.23051671469909e-07	8.56784031470511e-07	8.74419354325485e-06	1.1084476429496e-06	2.40693891077827e-06	8.74764845254805e-06	5.57784862032046e-06	1.86147425327701e-06	4.91268462412801e-06	8.21287334291292e-07	6.42080790033232e-07	1.46564534989354e-05	6.05089169185992e-06	1.18205008888166e-05	0	1.23349916998514e-05	0	1.2100258002675e-07	2.92685996398677e-05	0.000316546762917284	1.36003759542385e-05	0	1.04447879424438e-06	2.50557834725109e-08	1.21365455832733e-07	2.72981786407892e-06	5.66260134986166e-05
Holdemania	0.000137185592969665	0.000172831022911248	0.000669968045850272	0.000198097457638422	0.000245675841050499	0.00029520816926804	0.000246006694868813	4.19131194938805e-05	0.000157667650743428	0.000388540717073168	0.000482468333656116	0.000237509358319545	0.000302188788790838	0.000763370822217334	0.000117282321800944	0.000118051486098954	0.000472309897921062	0.000811686024299961	0.000221794231122366	0.000445743711171226	0.000179016656598874	0.000427470501985192	6.79405967791739e-05	0.000387327608187651	0.000297260124872387	0.000195045978551184	0.000816639511447249	0.000127697410320507	0.000245638527495734	0.000602826930002916	3.45502573708262e-05	7.22464316038062e-05	0.000495331422584904	0.00046949775660381	0.000870151260541097	0.00069424751577865	0.000321350647835131	0.000627768736198833	0.000429593282815805	0.000201522956939495	0.000377052262319348
Ilyobacter	0	0	0	0	3.95959663473532e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68957099740857e-07	0	0	0	7.79927540478062e-07	0	0	3.8618665272927e-07	0	0	0	0	0	0	0	2.25272418925478e-07	0	7.61418860656259e-07	0	0	0	0
Jonquetella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14964462444112e-06	0	0	2.42014093030433e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80494830839251e-07	0
Kingella	2.0561284122853e-06	0	0	0	0	0	0	0	0	0	7.43335655038928e-08	0	9.41857250438996e-08	0	0	2.12206361679809e-07	0	0	6.93138147021153e-08	7.8873650613683e-07	0	2.0306991853931e-07	0	0	2.05920778894822e-07	0	0	3.8929131558521e-07	0	0	1.20744501436084e-06	7.62316254168522e-08	0	7.89933550067597e-08	0	0	7.42383389139853e-08	1.19774237660261e-07	0	9.38883348824127e-08	0
Klebsiella	0.000374270759333443	4.46401478929631e-05	1.29518421844679e-06	1.22621081966344e-05	1.88386897113054e-06	0.000442338306076961	0.00131402554735165	7.56161073777815e-05	8.00586588141096e-06	8.04524180170319e-05	0.000343250455611959	5.40702642658144e-05	2.91899687751437e-05	4.2932338905807e-05	6.94319783195037e-06	5.35244048153885e-05	1.60884284075503e-06	7.62991497851653e-06	5.60226730957194e-05	0.00016628501403338	4.99173465513315e-05	0.000166154819467622	2.97397635682659e-05	2.53638076436483e-05	0.00183485880504322	7.51631642212327e-06	3.40251474125378e-05	3.62317874395867e-05	3.67042917642572e-06	0.00041936001331914	0.0137876485673136	1.07449246343433e-06	0.000116264339690562	0.000130941779775538	7.53586182037571e-05	1.43651119343753e-05	1.52810290582655e-05	0.000464654428854962	0.00185791980410021	0.00408891073171492	8.06132314472318e-06
Kyrpidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labrenzia	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13471138288067e-06	0	0	0	0	0	0	0	0	0	0	0	6.15263415247661e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus	1.55030055084319e-05	2.9166642331027e-06	1.23399599448941e-06	9.43051283758103e-06	6.87393088497409e-06	1.80582523268307e-06	3.50967846238351e-06	9.62262176921303e-06	1.70406785965757e-05	6.98350536397776e-06	2.03890960584298e-05	7.27258480274967e-06	6.71383321966965e-06	3.10503718341894e-06	3.77422215022027e-05	4.05163898804454e-06	7.69447295302794e-06	3.23135410576805e-05	2.75073327771522e-05	1.01686944923096e-05	5.26730622756889e-06	6.16058840696898e-06	3.91528544286583e-06	4.04538515193486e-05	1.59106590053669e-05	1.4976595179068e-06	1.45644825947165e-05	3.60497860953416e-06	3.93541999745848e-05	1.34694393011027e-05	1.62983603847415e-05	2.38378137905719e-06	3.04055310685184e-05	1.96896786928904e-05	2.0583023307948e-05	5.48258466122696e-05	1.07350847309028e-05	1.48743044911915e-05	4.92600605609422e-06	2.21104034023712e-05	2.68448931832964e-05
Lactococcus	1.49000685632211e-05	1.66718599658718e-06	2.43681439506774e-07	9.54858724982414e-06	6.97772104936029e-07	4.27020990436893e-06	9.7228816094575e-07	4.97255162860411e-06	3.86713490192217e-06	5.32722216252886e-07	2.32754110827668e-06	3.96608437856289e-06	1.32358300611685e-06	1.38153126023176e-06	1.07271259354966e-06	1.90640539344252e-06	3.09873320479073e-06	1.79653041967916e-05	9.74546184673171e-07	5.0566042355332e-06	8.81487465638566e-07	1.76913886656033e-06	8.5671709761292e-08	6.89887767501032e-06	1.17984666570969e-05	2.80440631039566e-06	5.45772157720673e-06	1.49825034103132e-06	3.45970742566405e-07	1.12425134794784e-06	7.71986391157522e-07	1.19433659810016e-06	1.26121882782131e-05	2.57136029589302e-06	1.32214784873476e-05	2.05651949732511e-06	9.50514619948855e-07	3.24882690667317e-06	6.37548995163388e-05	9.82956544498038e-06	1.24757018443824e-06
Lautropia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.15678406751991e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69420116361664e-06	0	0	0	0	2.87184989812722e-06	0
Lawsonia	3.73001765395831e-07	3.95448894272695e-06	1.09402837707869e-06	4.81878496231196e-08	1.20455747858563e-07	8.4787322857908e-07	2.22915528361942e-07	0	6.49836115223562e-07	9.68378708332155e-07	5.39965216732535e-06	2.33715606735356e-06	3.90329318300424e-07	3.49672910685038e-07	7.32330735342114e-07	1.68416205874079e-07	4.1953945044825e-06	5.48781550317751e-06	3.3066721461725e-07	3.65820613802763e-07	2.26082705418113e-05	5.55688046075553e-07	2.40256447988872e-08	1.30796941250489e-06	9.07549258279876e-07	2.50520672979157e-08	1.22061757700694e-06	2.76789142643709e-07	5.03345264368787e-08	3.04824123377593e-06	0	7.13556556163983e-08	2.80583921572126e-05	1.08767195027058e-06	1.00095473170296e-06	2.95805952326743e-07	8.28317287404057e-07	2.21984078534149e-07	1.02899669388526e-06	1.71944881954919e-07	6.51904368559478e-06
Leeuwenhoekiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39005657369265e-07	6.61916601950945e-07	0	0	0	0	0	3.45649705439141e-07	0	0	0	0	0	0	0	0	3.44721671586178e-07	0	0	0	0	0	0	0	0
Leptospira	0	0	0	0	0	0	0	0	5.60396364498116e-07	0	5.50619003732539e-06	0	0	0	0	0	0	0	5.54510517616923e-07	0	0	0	0	8.44921502184567e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87428935191187e-06	0
Leptothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05261174187749e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc	4.87670692864434e-05	0	1.62936800637895e-08	6.40489737954936e-08	1.58981745457801e-08	1.39117018864458e-06	0	4.88901200967867e-07	1.07485860075868e-07	5.25156300494531e-08	8.90883340028268e-08	0	0	1.6938896758857e-08	0	1.58772607067288e-08	1.00299077128091e-07	2.58365306057172e-07	5.25516218581e-07	8.87319961584844e-08	1.73195758097072e-07	1.60978555877078e-08	1.11597379102078e-07	1.05655337833359e-07	2.34819594177918e-07	1.5003304077061e-07	1.55057784383406e-08	1.70990167422841e-07	0	0	0	0	1.41972859199063e-07	1.36793370865364e-07	7.35763682444318e-08	2.32924573001759e-07	0	0	0	5.19131625238265e-08	9.09160346704719e-08
Limnobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria	0	0	0	0	0	0	0	0	0	0	1.41587743816939e-06	7.381698241506e-07	0	0	0	0	0	0	7.12942094078901e-07	0	0	8.98642742961315e-08	0	1.01354264401939e-07	0	0	0	0	0	0	0	9.52895317710653e-08	0	0	0	0	0	0	4.45028778578202e-07	2.06554336741308e-06	0
Lyngbya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus	0	0	0	0	0	0	0	0	0	0	3.23189415234316e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macrococcus	0	0	0	0	0	0	0	0	0	0	1.90598885907417e-07	0	2.0165405233758e-07	0	0	0	0	1.49355540953034e-06	1.91945948405858e-07	0	0	0	0	1.16989131071709e-06	0	2.05876604332871e-07	0	0	0	0	0	0	1.36120865190439e-06	2.1571262328769e-07	1.57113071660846e-06	0	0	0	0	1.85369276562712e-07	9.96579610810942e-07
Magnetococcus	4.42859073905938e-07	0	0	0	0	1.01857012708176e-07	0	0	4.14283003879218e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.4331149273111e-07	0	0	8.63134876488441e-07	0	0	0	0	3.60018028481754e-08	0	0	0	0	0	0	0	0	0	0	0
Magnetospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mahella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6042935196611e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mannheimia	0	0	9.47700273570509e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.84695958879871e-07	0	0	5.50433234399151e-08	1.2489001034143e-05	0	0	0	0	3.17635155178824e-07	0	5.72672222678385e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28130054605728e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariprofundus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera	1.71754665579954e-05	2.21705792409574e-05	5.20662002763246e-05	6.23892472306934e-06	5.78248732749759e-06	0.000720322272006786	4.28567312956136e-06	0.000107668171056656	3.42701131195127e-05	7.74953482149788e-06	5.01899020300544e-06	6.23265426069731e-06	2.91560473066406e-05	6.16065069529414e-06	4.8804015947694e-06	2.23988799513947e-05	9.99216224716942e-06	1.18047534221263e-05	9.06077574572903e-06	5.69902705013785e-05	3.05618455718527e-06	3.1765306952661e-05	3.16442530186296e-06	8.90081537942054e-06	5.21936633361296e-05	1.00627009837871e-05	1.24733853564575e-05	0.000282045447697622	6.07998975371986e-05	0.000906219594197069	1.4680140097153e-05	7.60065000091548e-05	6.16807116409181e-06	2.87179175429942e-06	2.4097938003274e-05	0.000146286037434151	0.00165332269995265	2.57464853952683e-05	1.04696777691556e-05	0.000496855323221726	8.88665985614359e-06
Mesoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85532651821976e-07	1.17425756671819e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07876933006567e-07	0	0	0	0	0	0
Methanobrevibacter	0	4.86320375190356e-06	0	0	6.51579193057711e-08	1.68784555753366e-06	0	0	0	0	2.73640782871544e-05	0	0	0	2.4568780403494e-08	0	0	5.32313723599575e-06	1.06952872487474e-06	8.67571066123043e-08	1.77477001555651e-07	0	1.71115981289852e-07	0	3.30763658671148e-05	0	0	0	0	1.29956256512258e-08	0	2.45117766613673e-08	0	0	0	3.42296659323927e-06	0.000405659670195123	0	0	0	9.48877884383071e-06
Methanosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41505076780652e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacillus	3.69320826921531e-07	0	0	0	0	0	1.06150251600925e-07	1.04036784452067e-07	0	0	1.01134102726385e-07	2.54959972157279e-08	2.58700922406764e-08	2.16490987523287e-07	0	0	0	0	0	4.93245508057458e-08	1.36520770427424e-07	0	0	0	7.32049771701195e-08	0	0	1.10431149793918e-07	0	2.55210148479664e-08	0	0	0	0	2.51949415903495e-08	0	0	0	3.11398209044511e-07	4.72675610119049e-07	0
Methylocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72037266248267e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
